Sample_Name,Sample_Type,Assay,Assay_Type,ID,rConc,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,soil_type,plot,treatment,block,sample_day,sample_number,sample_type,counts
P6_5,Unknown,tetbP,Test,S42-A28,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,5,water,3.644849692957795e-275
P6_5,Unknown,tetbP,Test,S42-A29,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,5,water,3.644849692957795e-275
P6_5,Unknown,tetbP,Test,S42-A30,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,5,water,3.644849692957795e-275
P7_4,Unknown,tetbP,Test,S59-A28,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,4,water,3.644849692957795e-275
P7_4,Unknown,tetbP,Test,S59-A29,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,4,water,3.644849692957795e-275
P7_4,Unknown,tetbP,Test,S59-A30,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,4,water,3.644849692957795e-275
P6_3,Unknown,tetbP,Test,S41-A28,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,3,water,3.644849692957795e-275
P6_3,Unknown,tetbP,Test,S41-A29,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,3,water,3.644849692957795e-275
P6_3,Unknown,tetbP,Test,S41-A30,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,3,water,3.644849692957795e-275
P7_2,Unknown,tetbP,Test,S58-A28,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,2,water,3.644849692957795e-275
P7_2,Unknown,tetbP,Test,S58-A29,1,999,-1,0,Flag,0.0133288501073477,63.1805966228517,999,1,na,7,WCM,1,T00,2,water,3.644849692957795e-275
P7_2,Unknown,tetbP,Test,S58-A30,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,2,water,3.644849692957795e-275
P6_1,Unknown,tetbP,Test,S40-A28,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,1,water,3.644849692957795e-275
P6_1,Unknown,tetbP,Test,S40-A29,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,1,water,3.644849692957795e-275
P6_1,Unknown,tetbP,Test,S40-A30,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,1,water,3.644849692957795e-275
P7_5,Unknown,tetbP,Test,S54-A28,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,5,water,3.644849692957795e-275
P7_5,Unknown,tetbP,Test,S54-A29,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,5,water,3.644849692957795e-275
P7_5,Unknown,tetbP,Test,S54-A30,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,5,water,3.644849692957795e-275
P6_6,Unknown,tetbP,Test,S48-A28,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,6,water,3.644849692957795e-275
P6_6,Unknown,tetbP,Test,S48-A29,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,6,water,3.644849692957795e-275
P6_6,Unknown,tetbP,Test,S48-A30,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,6,water,3.644849692957795e-275
P7_3,Unknown,tetbP,Test,S53-A28,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,3,water,3.644849692957795e-275
P7_3,Unknown,tetbP,Test,S53-A29,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,3,water,3.644849692957795e-275
P7_3,Unknown,tetbP,Test,S53-A30,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,3,water,3.644849692957795e-275
P6_4,Unknown,tetbP,Test,S47-A28,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,4,water,3.644849692957795e-275
P6_4,Unknown,tetbP,Test,S47-A29,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,4,water,3.644849692957795e-275
P6_4,Unknown,tetbP,Test,S47-A30,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,4,water,3.644849692957795e-275
P7_1,Unknown,tetbP,Test,S52-A28,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,1,water,3.644849692957795e-275
P7_1,Unknown,tetbP,Test,S52-A29,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,1,water,3.644849692957795e-275
P7_1,Unknown,tetbP,Test,S52-A30,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,7,WCM,1,T00,1,water,3.644849692957795e-275
P6_2,Unknown,tetbP,Test,S46-A28,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,2,water,3.644849692957795e-275
P6_2,Unknown,tetbP,Test,S46-A29,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,2,water,3.644849692957795e-275
P6_2,Unknown,tetbP,Test,S46-A30,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,6,WCSM,3,T00,2,water,3.644849692957795e-275
P2_5,Unknown,sul1 NEW,Test,S06-A04,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,5,water,1.3053300515726823e-278
P2_5,Unknown,sul1 NEW,Test,S06-A05,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,5,water,1.3053300515726823e-278
P2_5,Unknown,sul1 NEW,Test,S06-A06,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,5,water,1.3053300515726823e-278
P2_3,Unknown,sul1 NEW,Test,S05-A04,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,3,water,1.3053300515726823e-278
P2_3,Unknown,sul1 NEW,Test,S05-A05,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,3,water,1.3053300515726823e-278
P2_3,Unknown,sul1 NEW,Test,S05-A06,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,3,water,1.3053300515726823e-278
P2_1,Unknown,sul1 NEW,Test,S04-A04,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,1,water,1.3053300515726823e-278
P2_1,Unknown,sul1 NEW,Test,S04-A05,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,1,water,1.3053300515726823e-278
P2_1,Unknown,sul1 NEW,Test,S04-A06,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,1,water,1.3053300515726823e-278
P1_5,Unknown,sul1 NEW,Test,S03-A04,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,5,water,1.3053300515726823e-278
P1_5,Unknown,sul1 NEW,Test,S03-A05,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,5,water,1.3053300515726823e-278
P1_5,Unknown,sul1 NEW,Test,S03-A06,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,5,water,1.3053300515726823e-278
P1_3,Unknown,sul1 NEW,Test,S02-A04,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,3,water,1.3053300515726823e-278
P1_3,Unknown,sul1 NEW,Test,S02-A05,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,3,water,1.3053300515726823e-278
P1_3,Unknown,sul1 NEW,Test,S02-A06,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,3,water,1.3053300515726823e-278
P1_1,Unknown,sul1 NEW,Test,S01-A04,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,1,water,1.3053300515726823e-278
P1_1,Unknown,sul1 NEW,Test,S01-A05,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,1,water,1.3053300515726823e-278
P1_1,Unknown,sul1 NEW,Test,S01-A06,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,1,water,1.3053300515726823e-278
P2_6,Unknown,sul1 NEW,Test,S12-A04,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,6,water,1.3053300515726823e-278
P2_6,Unknown,sul1 NEW,Test,S12-A05,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,6,water,1.3053300515726823e-278
P2_6,Unknown,sul1 NEW,Test,S12-A06,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,6,water,1.3053300515726823e-278
P2_4,Unknown,sul1 NEW,Test,S11-A04,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,4,water,1.3053300515726823e-278
P2_4,Unknown,sul1 NEW,Test,S11-A05,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,4,water,1.3053300515726823e-278
P2_4,Unknown,sul1 NEW,Test,S11-A06,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,4,water,1.3053300515726823e-278
P2_2,Unknown,sul1 NEW,Test,S10-A04,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,2,water,1.3053300515726823e-278
P2_2,Unknown,sul1 NEW,Test,S10-A05,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,2,water,1.3053300515726823e-278
P2_2,Unknown,sul1 NEW,Test,S10-A06,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,2,WCS,2,T00,2,water,1.3053300515726823e-278
P1_6,Unknown,sul1 NEW,Test,S09-A04,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,6,water,1.3053300515726823e-278
P1_6,Unknown,sul1 NEW,Test,S09-A05,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,6,water,1.3053300515726823e-278
P1_6,Unknown,sul1 NEW,Test,S09-A06,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,6,water,1.3053300515726823e-278
P1_4,Unknown,sul1 NEW,Test,S08-A04,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,4,water,1.3053300515726823e-278
P1_4,Unknown,sul1 NEW,Test,S08-A05,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,4,water,1.3053300515726823e-278
P1_4,Unknown,sul1 NEW,Test,S08-A06,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,4,water,1.3053300515726823e-278
P1_2,Unknown,sul1 NEW,Test,S07-A04,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,2,water,1.3053300515726823e-278
P1_2,Unknown,sul1 NEW,Test,S07-A05,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,2,water,1.3053300515726823e-278
P1_2,Unknown,sul1 NEW,Test,S07-A06,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,1,WCS,1,T00,2,water,1.3053300515726823e-278
Supply_Water,Unknown,sul1 NEW,Test,S60-A04,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,na,na,na,T00,na,water,1.3053300515726823e-278
Supply_Water,Unknown,sul1 NEW,Test,S60-A05,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,na,na,na,T00,na,water,1.3053300515726823e-278
Supply_Water,Unknown,sul1 NEW,Test,S60-A06,1,999,-1,0,Flag,0.00630902898206494,999,999,0,na,na,na,na,T00,na,water,1.3053300515726823e-278
P3_5,Unknown,sul1 NEW,Test,S06-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,5,water,1.3053300515726823e-278
P3_5,Unknown,sul1 NEW,Test,S06-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,5,water,1.3053300515726823e-278
P3_5,Unknown,sul1 NEW,Test,S06-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,5,water,1.3053300515726823e-278
P3_3,Unknown,sul1 NEW,Test,S05-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,3,water,1.3053300515726823e-278
P3_3,Unknown,sul1 NEW,Test,S05-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,3,water,1.3053300515726823e-278
P3_3,Unknown,sul1 NEW,Test,S05-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,3,water,1.3053300515726823e-278
P3_1,Unknown,sul1 NEW,Test,S04-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,1,water,1.3053300515726823e-278
P3_1,Unknown,sul1 NEW,Test,S04-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,1,water,1.3053300515726823e-278
P3_1,Unknown,sul1 NEW,Test,S04-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,1,water,1.3053300515726823e-278
P2_6,Unknown,sul1 NEW,Test,S93-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,6,water,1.3053300515726823e-278
P2_6,Unknown,sul1 NEW,Test,S93-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,6,water,1.3053300515726823e-278
P2_6,Unknown,sul1 NEW,Test,S93-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,6,water,1.3053300515726823e-278
P2_4,Unknown,sul1 NEW,Test,S92-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,4,water,1.3053300515726823e-278
P2_4,Unknown,sul1 NEW,Test,S92-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,4,water,1.3053300515726823e-278
P2_4,Unknown,sul1 NEW,Test,S92-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,4,water,1.3053300515726823e-278
P2_2,Unknown,sul1 NEW,Test,S91-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,2,water,1.3053300515726823e-278
P2_2,Unknown,sul1 NEW,Test,S91-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,2,water,1.3053300515726823e-278
P2_2,Unknown,sul1 NEW,Test,S91-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,2,water,1.3053300515726823e-278
P3_6,Unknown,sul1 NEW,Test,S12-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,6,water,1.3053300515726823e-278
P3_6,Unknown,sul1 NEW,Test,S12-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,6,water,1.3053300515726823e-278
P3_6,Unknown,sul1 NEW,Test,S12-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,6,water,1.3053300515726823e-278
P3_4,Unknown,sul1 NEW,Test,S11-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,4,water,1.3053300515726823e-278
P3_4,Unknown,sul1 NEW,Test,S11-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,4,water,1.3053300515726823e-278
P3_4,Unknown,sul1 NEW,Test,S11-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,4,water,1.3053300515726823e-278
P3_2,Unknown,sul1 NEW,Test,S10-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,2,water,1.3053300515726823e-278
P3_2,Unknown,sul1 NEW,Test,S10-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,2,water,1.3053300515726823e-278
P3_2,Unknown,sul1 NEW,Test,S10-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,3,WCS,3,T00,2,water,1.3053300515726823e-278
P2_5,Unknown,sul1 NEW,Test,S87-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,5,water,1.3053300515726823e-278
P2_5,Unknown,sul1 NEW,Test,S87-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,5,water,1.3053300515726823e-278
P2_5,Unknown,sul1 NEW,Test,S87-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,5,water,1.3053300515726823e-278
P2_3,Unknown,sul1 NEW,Test,S86-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,3,water,1.3053300515726823e-278
P2_3,Unknown,sul1 NEW,Test,S86-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,3,water,1.3053300515726823e-278
P2_3,Unknown,sul1 NEW,Test,S86-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,3,water,1.3053300515726823e-278
P2_1,Unknown,sul1 NEW,Test,S85-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,1,water,1.3053300515726823e-278
P2_1,Unknown,sul1 NEW,Test,S85-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,1,water,1.3053300515726823e-278
P2_1,Unknown,sul1 NEW,Test,S85-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,2,WCS,2,T00,1,water,1.3053300515726823e-278
P9_6,Unknown,sul1 NEW,Test,S84-A04,1,21.9402133918645,-1,1,Pass,0.0133288501073477,85.9569817455726,999,1,na,9,WCM,3,T00,6,water,17.353010624657088
P9_6,Unknown,sul1 NEW,Test,S84-A05,1,23.8949333562832,-1,1,Pass,0.0133288501073477,85.9196261854739,999,1,na,9,WCM,3,T00,6,water,4.796848537434372
P9_6,Unknown,sul1 NEW,Test,S84-A06,1,21.6988635023397,-1,1,Pass,0.0133288501073477,85.9028538003186,999,1,na,9,WCM,3,T00,6,water,20.338690196651573
P4_5,Unknown,sul1 NEW,Test,S18-A04,1,21.0592317592081,-1,1,Pass,0.0133288501073477,85.9827267992938,999,1,na,4,WCSM,1,T00,5,water,30.977841550802378
P4_5,Unknown,sul1 NEW,Test,S18-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,4,WCSM,1,T00,5,water,1.3053300515726823e-278
P4_5,Unknown,sul1 NEW,Test,S18-A06,1,23.9275626162473,-1,1,Pass,0.0133288501073477,85.9553216473108,999,1,na,4,WCSM,1,T00,5,water,4.694988919923662
P9_4,Unknown,sul1 NEW,Test,S83-A04,1,999,-1,0,Flag,0.0133288501073477,85.905127570297,999,1,na,9,WCM,3,T00,4,water,1.3053300515726823e-278
P9_4,Unknown,sul1 NEW,Test,S83-A05,1,23.0244070486857,-1,1,Pass,0.0133288501073477,85.7789594104673,999,1,na,9,WCM,3,T00,4,water,8.504435262524204
P9_4,Unknown,sul1 NEW,Test,S83-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,9,WCM,3,T00,4,water,1.3053300515726823e-278
P4_3,Unknown,sul1 NEW,Test,S17-A04,1,22.6029040067705,-1,1,Pass,0.0133288501073477,86.1393206310726,999,1,na,4,WCSM,1,T00,3,water,11.221715835325492
P4_3,Unknown,sul1 NEW,Test,S17-A05,1,20.9768083615718,-1,1,Pass,0.0133288501073477,85.9954398175975,999,1,na,4,WCSM,1,T00,3,water,32.70375610755081
P4_3,Unknown,sul1 NEW,Test,S17-A06,1,21.9505504279044,-1,1,Pass,0.0133288501073477,85.9926486242061,999,1,na,4,WCSM,1,T00,3,water,17.235416299427925
P9_2,Unknown,sul1 NEW,Test,S82-A04,1,24.7084987628455,-1,1,Pass,0.0133288501073477,86.0466920429604,999,1,na,9,WCM,3,T00,2,water,2.808917342999305
P9_2,Unknown,sul1 NEW,Test,S82-A05,1,27.6766855948679,-1,0.986394575429754,Pass,0.0133288501073477,85.8862936270378,999,1,na,9,WCM,3,T00,2,water,0.3986537070461057
P9_2,Unknown,sul1 NEW,Test,S82-A06,1,26.850648015186,-1,1,Pass,0.0133288501073477,85.6147106051446,999,1,na,9,WCM,3,T00,2,water,0.6863977762801584
P4_1,Unknown,sul1 NEW,Test,S16-A04,1,21.4384532546904,-1,1,Pass,0.0133288501073477,86.1327557792805,999,1,na,4,WCSM,1,T00,1,water,24.13883122865045
P4_1,Unknown,sul1 NEW,Test,S16-A05,1,23.1316157116359,-1,1,Pass,0.0133288501073477,86.0676181213752,999,1,na,4,WCSM,1,T00,1,water,7.925349337313041
P4_1,Unknown,sul1 NEW,Test,S16-A06,1,22.3785330796872,-1,1,Pass,0.0133288501073477,86.0498567566522,999,1,na,4,WCSM,1,T00,1,water,13.006394237777501
P1_6,Unknown,sul1 NEW,Test,S81-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,6,water,1.3053300515726823e-278
P1_6,Unknown,sul1 NEW,Test,S81-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,6,water,1.3053300515726823e-278
P1_6,Unknown,sul1 NEW,Test,S81-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,6,water,1.3053300515726823e-278
P1_4,Unknown,sul1 NEW,Test,S80-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,4,water,1.3053300515726823e-278
P1_4,Unknown,sul1 NEW,Test,S80-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,4,water,1.3053300515726823e-278
P1_4,Unknown,sul1 NEW,Test,S80-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,4,water,1.3053300515726823e-278
P1_2,Unknown,sul1 NEW,Test,S79-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,2,water,1.3053300515726823e-278
P1_2,Unknown,sul1 NEW,Test,S79-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,2,water,1.3053300515726823e-278
P1_2,Unknown,sul1 NEW,Test,S79-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,2,water,1.3053300515726823e-278
P9_5,Unknown,sul1 NEW,Test,S78-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,9,WCM,3,T00,5,water,1.3053300515726823e-278
P9_5,Unknown,sul1 NEW,Test,S78-A05,1,23.3138109367394,-1,1,Pass,0.0133288501073477,85.9817450584293,999,1,na,9,WCM,3,T00,5,water,7.030227867515381
P9_5,Unknown,sul1 NEW,Test,S78-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,9,WCM,3,T00,5,water,1.3053300515726823e-278
P4_6,Unknown,sul1 NEW,Test,S24-A04,1,27.7057332167011,-1,1,Pass,0.0133288501073477,86.08116627302,999,1,na,4,WCSM,1,T00,6,water,0.3911087796211461
P4_6,Unknown,sul1 NEW,Test,S24-A05,1,21.2095221328624,-1,1,Pass,0.0133288501073477,85.9750821618454,999,1,na,4,WCSM,1,T00,6,water,28.061871303449458
P4_6,Unknown,sul1 NEW,Test,S24-A06,1,20.9389303424824,-1,1,Pass,0.0133288501073477,86.0069431876012,999,1,na,4,WCSM,1,T00,6,water,33.52883934144404
P9_3,Unknown,sul1 NEW,Test,S77-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,9,WCM,3,T00,3,water,1.3053300515726823e-278
P9_3,Unknown,sul1 NEW,Test,S77-A05,1,23.243510692129,-1,1,Pass,0.0133288501073477,85.8520977896054,999,1,na,9,WCM,3,T00,3,water,7.36296227470373
P9_3,Unknown,sul1 NEW,Test,S77-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,9,WCM,3,T00,3,water,1.3053300515726823e-278
P4_4,Unknown,sul1 NEW,Test,S23-A04,1,22.7145377660808,-1,1,Pass,0.0133288501073477,86.0056108297283,999,1,na,4,WCSM,1,T00,4,water,10.42720838423738
P4_4,Unknown,sul1 NEW,Test,S23-A05,1,22.0366268530639,-1,1,Pass,0.0133288501073477,85.8989364951935,999,1,na,4,WCSM,1,T00,4,water,16.28664799179668
P4_4,Unknown,sul1 NEW,Test,S23-A06,1,22.8136730722764,-1,1,Pass,0.0133288501073477,86.0651468094772,999,1,na,4,WCSM,1,T00,4,water,9.7689381775401
P9_1,Unknown,sul1 NEW,Test,S76-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,9,WCM,3,T00,1,water,1.3053300515726823e-278
P9_1,Unknown,sul1 NEW,Test,S76-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,9,WCM,3,T00,1,water,1.3053300515726823e-278
P9_1,Unknown,sul1 NEW,Test,S76-A06,1,21.6670542352458,-1,1,Pass,0.0133288501073477,85.9263439968542,999,1,na,9,WCM,3,T00,1,water,20.76874058965225
P4_2,Unknown,sul1 NEW,Test,S22-A04,1,23.747628471777,-1,1,Pass,0.0133288501073477,86.1496648844849,999,1,na,4,WCSM,1,T00,2,water,5.28491059977468
P4_2,Unknown,sul1 NEW,Test,S22-A05,1,22.3205509246558,-1,1,Pass,0.0133288501073477,86.0804141240067,999,1,na,4,WCSM,1,T00,2,water,13.512045237631622
P4_2,Unknown,sul1 NEW,Test,S22-A06,1,22.6356583968436,-1,1,Pass,0.0133288501073477,85.877716839705,999,1,na,4,WCSM,1,T00,2,water,10.982522108382131
P1_5,Unknown,sul1 NEW,Test,S75-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,5,water,1.3053300515726823e-278
P1_5,Unknown,sul1 NEW,Test,S75-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,5,water,1.3053300515726823e-278
P1_5,Unknown,sul1 NEW,Test,S75-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,5,water,1.3053300515726823e-278
P1_3,Unknown,sul1 NEW,Test,S74-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,3,water,1.3053300515726823e-278
P1_3,Unknown,sul1 NEW,Test,S74-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,3,water,1.3053300515726823e-278
P1_3,Unknown,sul1 NEW,Test,S74-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,3,water,1.3053300515726823e-278
P1_1,Unknown,sul1 NEW,Test,S73-A04,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,1,water,1.3053300515726823e-278
P1_1,Unknown,sul1 NEW,Test,S73-A05,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,1,water,1.3053300515726823e-278
P1_1,Unknown,sul1 NEW,Test,S73-A06,1,999,-1,0,Flag,0.0133288501073477,999,999,0,na,1,WCS,1,T00,1,water,1.3053300515726823e-278
P8_6,Unknown,sul1 NEW,Test,S72-A04,1,22.6298305942724,-1,1,Pass,0.0133288501073477,85.962688489595,999,1,na,8,WCM,2,T00,6,water,11.024704462185188
